Date,Weather_Code,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Precipitation_mm,Rain_mm,Precip_Hours,Daylight_sec,Sunshine_sec,Max_Wind_Speed_mps,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2020-09-03,3,18.2,5.7,12.6,0.0,0.0,0.0,41161.18,32028.43,24.8,12307,6055,192,11891,5195,49.0
2020-09-04,3,16.8,6.1,10.8,0.0,0.0,0.0,41288.71,36399.54,15.3,12462,6712,135,12340,4974,72.0
2020-09-05,2,14.4,2.9,8.6,0.0,0.0,0.0,41416.42,38121.38,18.3,2352,3874,0,5703,0,33.0
2020-09-06,3,15.3,0.3,8.1,0.0,0.0,0.0,41544.23,31470.17,9.5,1687,2709,0,3998,0,10.0
2020-09-07,3,18.2,1.9,10.2,0.0,0.0,0.0,41672.06,37695.42,16.4,11841,5825,194,11846,5086,49.0
2020-09-08,3,20.0,4.5,12.8,0.0,0.0,0.0,41799.83,35342.15,21.4,12692,6269,189,12158,5132,53.0
2020-09-09,61,11.8,8.5,10.4,9.2,9.2,15.0,41927.47,0.0,12.4,12127,6074,157,11887,5078,54.0
2020-09-10,3,13.3,4.9,8.6,0.0,0.0,0.0,42054.9,39086.38,16.4,12648,6421,213,12437,5072,56.0
2020-09-11,51,15.7,3.5,9.3,0.1,0.1,1.0,42182.77,39216.92,13.0,12248,6821,165,12700,4919,45.0
2020-09-12,3,17.4,1.8,8.9,0.0,0.0,0.0,42311.52,39348.18,16.8,2449,3707,0,5562,0,17.0
2020-09-13,53,14.8,4.1,9.8,0.9,0.9,4.0,42441.05,22419.29,25.4,1898,2522,0,3907,0,14.0
2020-09-14,3,18.3,5.2,11.2,0.0,0.0,0.0,42571.3,39612.5,17.9,12068,6187,190,12126,4973,77.0
2020-09-15,3,17.4,5.1,10.4,0.0,0.0,0.0,42702.17,38103.23,12.7,12547,6439,200,12671,5124,95.0
2020-09-16,3,19.3,4.2,11.3,0.0,0.0,0.0,42833.59,38679.2,22.2,12778,6549,195,12682,5075,49.0
2020-09-17,51,21.2,7.2,13.5,0.9,0.9,7.0,42965.46,38222.29,15.8,12822,6361,176,12798,5085,73.0
2020-09-18,51,16.8,9.0,12.5,0.2,0.2,2.0,43097.71,18888.05,13.1,12513,6712,161,12778,4808,46.0
2020-09-19,3,19.9,11.0,14.7,0.0,0.0,0.0,43230.26,15299.81,16.3,2534,4020,0,5720,0,19.0
2020-09-20,61,16.5,11.2,13.8,12.2,12.2,17.0,43363.02,22168.75,20.2,1727,2345,0,3534,0,18.0
2020-09-21,63,21.9,8.1,14.7,13.9,13.9,7.0,43495.91,34857.03,21.7,12177,5935,200,11947,5022,49.0
2020-09-22,53,16.7,6.9,12.1,0.5,0.5,1.0,43628.87,40681.32,26.6,12729,6408,228,12778,5228,41.0
2020-09-23,51,12.8,6.9,9.5,0.5,0.5,4.0,43761.79,40814.84,27.3,12750,6277,202,12590,4965,63.0
2020-09-24,51,10.4,5.5,8.0,0.6,0.6,4.0,43894.61,40948.07,25.7,13115,6539,217,12691,5071,49.0
2020-09-25,63,9.2,2.8,5.7,17.8,17.8,20.0,44027.23,4287.39,23.1,10814,5837,171,11165,4109,34.0
2020-09-26,71,8.4,2.2,4.9,0.7,0.5,3.0,44159.58,40562.5,31.4,2377,3749,0,5286,0,17.0
2020-09-27,3,13.4,3.0,7.8,0.0,0.0,0.0,44291.59,38003.59,16.1,1810,2725,0,4055,0,27.0
2020-09-28,3,14.5,-0.4,6.9,0.0,0.0,0.0,44423.15,41476.48,18.6,8822,6028,200,10349,0,28.0
2020-09-29,3,16.4,5.9,10.2,0.0,0.0,0.0,44554.2,40059.13,10.2,9469,6426,222,11375,0,43.0
2020-09-30,55,14.7,5.3,10.4,4.7,4.7,11.0,44684.65,16151.36,22.4,8962,5841,190,10557,0,30.0
2020-10-01,61,15.1,6.4,11.2,3.4,3.4,5.0,44815.19,41866.29,22.9,9632,6301,197,11869,0,45.0
2020-10-02,3,20.5,3.1,11.2,0.0,0.0,0.0,44946.31,41996.09,18.1,9099,6465,153,11136,0,49.0
2020-10-03,3,22.3,4.0,13.1,0.0,0.0,0.0,45077.91,42126.2,17.4,2448,3993,0,5499,0,23.0
2020-10-04,3,23.7,5.6,15.2,0.0,0.0,0.0,45209.91,40734.24,19.8,1835,3226,0,4156,0,27.0
2020-10-05,53,22.3,10.8,16.7,0.7,0.7,2.0,45342.21,42334.76,25.7,1939,2908,0,4165,0,23.0
2020-10-06,55,15.6,10.8,13.0,11.9,11.9,24.0,45474.72,0.0,11.4,8397,5496,187,10183,0,31.0
2020-10-07,63,16.4,11.4,14.1,18.2,18.2,24.0,45607.36,1593.84,11.5,8928,5773,228,10638,0,40.0
2020-10-08,61,16.2,9.7,13.6,13.4,13.4,14.0,45740.03,26993.4,27.1,8654,5669,212,10697,0,35.0
2020-10-09,51,12.7,7.7,10.1,1.3,1.3,9.0,45872.64,25304.4,22.8,9448,6380,191,11243,0,33.0
2020-10-10,3,17.0,5.2,10.9,0.0,0.0,0.0,46005.09,42610.08,26.9,2518,4152,0,5776,0,19.0
2020-10-11,51,19.6,4.8,11.9,0.5,0.5,2.0,46137.3,42707.47,18.6,1846,2842,0,4107,0,45.0
2020-10-12,51,21.0,9.1,14.1,0.2,0.2,2.0,46269.16,39369.44,14.8,12751,6503,215,12624,5522,102.0
2020-10-13,51,22.8,6.4,14.2,0.1,0.1,1.0,46400.57,42932.48,19.5,13449,6815,243,13550,5596,106.0
2020-10-14,3,20.2,9.9,13.9,0.0,0.0,0.0,46531.45,30679.79,15.2,13220,6932,235,13692,5362,56.0
2020-10-15,51,23.6,8.5,16.1,0.1,0.1,1.0,46661.69,40792.17,21.4,13560,7021,227,13692,5380,66.0
2020-10-16,53,20.9,10.4,14.7,2.6,2.6,8.0,46791.18,30470.2,18.8,12902,7135,192,13176,5127,37.0
2020-10-17,61,19.6,9.7,14.5,4.3,4.3,9.0,46919.83,33210.92,28.0,2703,3865,0,5492,0,15.0
2020-10-18,51,19.0,10.6,14.4,0.2,0.2,2.0,47047.53,41936.16,19.1,1897,2913,0,4101,0,13.0
2020-10-19,3,17.4,9.2,12.7,0.0,0.0,0.0,47174.17,39616.13,17.1,12986,6459,209,12772,5319,40.0
2020-10-20,51,19.2,9.0,13.8,0.4,0.4,4.0,47299.65,30366.18,11.2,13325,6968,273,13565,5488,47.0
2020-10-21,51,20.5,7.0,14.4,0.6,0.6,3.0,47424.73,39929.77,15.9,13539,6988,285,13699,5329,49.0
2020-10-22,51,21.7,10.0,15.8,0.2,0.2,2.0,47549.95,43905.75,13.9,13517,7067,250,13741,5340,38.0
2020-10-23,53,23.9,11.2,17.8,1.6,1.6,3.0,47675.2,40770.61,17.3,13313,6459,198,13817,5004,40.0
2020-10-24,63,18.8,10.6,16.0,21.0,21.0,23.0,47800.36,5598.74,20.9,2428,3154,0,4663,0,12.0
2020-10-25,63,12.8,7.6,10.2,3.5,3.5,9.0,47925.33,4110.48,20.9,1865,2403,0,3787,0,9.0
2020-10-26,61,11.8,7.3,9.2,12.1,12.1,15.0,48050.0,19157.02,27.8,11342,5503,239,11623,4938,37.0
2020-10-27,51,14.3,8.4,11.1,0.3,0.3,3.0,48174.25,26062.66,19.1,13366,6594,249,13389,5398,40.0
2020-10-28,53,17.9,7.5,12.5,1.4,1.4,7.0,48297.96,39010.69,13.8,13441,7017,237,13669,5350,46.0
2020-10-29,61,18.9,7.4,13.1,1.7,1.7,3.0,48421.03,40762.82,10.5,13382,6840,223,13813,5210,68.0
2020-10-30,63,19.8,7.4,13.3,4.7,4.7,7.0,48543.31,37675.59,18.7,13472,6242,186,13757,4943,53.0
2020-10-31,63,15.4,11.8,13.0,30.8,30.8,24.0,48664.71,1784.62,15.6,2453,2544,0,4521,0,14.0
2020-11-01,63,19.9,9.4,14.2,6.8,6.8,3.0,48785.07,42953.7,23.9,2082,2560,0,4260,0,22.0
2020-11-02,3,21.7,6.8,14.3,0.0,0.0,0.0,48904.3,45300.81,10.7,13149,5827,247,12978,5084,51.0
2020-11-03,3,23.6,8.0,15.3,0.0,0.0,0.0,49022.25,40162.17,9.5,13524,7172,237,13918,5160,66.0
2020-11-04,3,25.9,9.5,17.7,0.0,0.0,0.0,49138.78,40306.33,18.8,13690,6768,249,13685,5116,40.0
2020-11-05,63,15.4,8.6,11.8,15.1,15.1,14.0,49253.76,11444.89,23.3,12251,6152,212,12220,4789,54.0
2020-11-06,3,18.9,3.5,11.9,0.0,0.0,0.0,49367.06,45641.27,22.9,13752,7333,194,13984,4941,31.0
2020-11-07,3,19.1,6.1,12.0,0.0,0.0,0.0,49478.54,43761.88,22.0,2897,4034,0,5741,0,25.0
2020-11-08,2,18.8,5.7,12.1,0.0,0.0,0.0,49588.05,45970.71,15.1,1897,2846,0,4312,0,16.0
2020-11-09,3,21.1,8.2,14.2,0.0,0.0,0.0,49695.45,46106.89,12.3,13296,6869,242,13461,4768,52.0
2020-11-10,3,22.6,9.0,15.8,0.0,0.0,0.0,49801.52,43693.13,8.7,13657,7540,230,14231,4841,59.0
2020-11-11,3,25.0,7.9,17.7,0.0,0.0,0.0,49906.8,46132.13,16.5,13983,7616,255,14158,4924,50.0
2020-11-12,63,22.0,13.1,17.1,10.0,10.0,17.0,50011.18,28800.0,22.3,13405,6989,273,13688,4983,74.0
2020-11-13,51,21.5,12.7,17.0,0.2,0.2,2.0,50114.54,44996.59,23.7,13394,7584,198,13614,4672,65.0
2020-11-14,3,21.4,7.4,15.0,0.0,0.0,0.0,50216.75,46847.2,21.1,2876,4782,0,6061,0,18.0
2020-11-15,3,25.9,8.2,17.5,0.0,0.0,0.0,50317.68,47006.07,16.2,2055,3196,0,4597,0,20.0
2020-11-16,55,26.0,11.8,18.4,2.5,2.5,6.0,50417.2,18611.56,29.5,12808,6968,228,12879,4762,37.0
2020-11-17,3,23.3,8.1,15.5,0.0,0.0,0.0,50515.2,47346.43,19.5,13498,7809,273,14397,4780,42.0
2020-11-18,3,23.5,11.5,17.0,0.0,0.0,0.0,50611.52,45896.01,10.1,13637,8032,266,14649,4795,63.0
2020-11-19,3,26.8,10.6,19.4,0.0,0.0,0.0,50706.04,46002.8,14.3,13991,7885,244,14789,4725,39.0
2020-11-20,3,31.8,14.1,22.3,0.0,0.0,0.0,50798.62,47610.16,19.5,13285,8413,188,14184,4534,42.0
2020-11-21,3,29.0,12.7,20.1,0.0,0.0,0.0,50889.13,46200.88,17.0,3049,4802,0,6306,0,21.0
2020-11-22,53,25.8,14.7,20.2,2.4,2.4,5.0,50977.41,32234.89,13.0,1902,3027,0,4360,0,23.0
2020-11-23,61,22.6,13.3,18.4,13.3,13.3,12.0,51063.33,26144.36,26.0,12169,6935,234,13066,4429,45.0
2020-11-24,51,21.3,11.4,16.4,0.2,0.2,2.0,51146.75,46384.02,20.1,13445,8019,278,14531,4690,80.0
2020-11-25,3,24.5,12.6,17.9,0.0,0.0,0.0,51227.51,41919.31,20.1,13693,8078,283,14925,4722,74.0
2020-11-26,51,29.4,11.8,20.1,0.1,0.1,1.0,51305.46,47513.44,18.5,13752,8194,237,14711,4502,67.0
2020-11-27,3,28.9,11.7,20.4,0.0,0.0,0.0,51380.47,48148.64,22.9,13588,9101,183,15110,4155,38.0
2020-11-28,51,32.1,16.7,24.8,0.4,0.4,3.0,51452.38,38999.45,29.9,3122,4606,0,6059,0,16.0
2020-11-29,51,27.2,15.4,22.1,0.2,0.2,1.0,51521.04,48278.22,33.9,2133,3417,0,4919,0,21.0
2020-11-30,3,22.8,13.0,17.3,0.0,0.0,0.0,51587.0,45912.72,14.5,12851,7583,247,13798,4687,41.0
2020-12-01,3,31.6,12.4,21.7,0.0,0.0,0.0,51650.71,48398.23,24.6,13219,8006,270,13883,4467,54.0
2020-12-02,3,24.5,12.5,18.1,0.0,0.0,0.0,51712.07,44797.1,18.9,13699,8330,252,14685,4238,46.0
2020-12-03,3,24.9,12.2,17.5,0.0,0.0,0.0,51771.0,37828.85,17.3,13587,8360,265,14944,4111,44.0
2020-12-04,0,26.5,7.0,17.6,0.0,0.0,0.0,51827.41,48561.29,25.7,13528,9163,187,14770,3830,65.0
2020-12-05,65,28.1,11.2,18.2,23.6,23.6,5.0,51881.25,41091.04,31.7,3054,4333,0,6090,0,29.0
2020-12-06,2,16.5,12.2,14.2,0.0,0.0,0.0,51932.41,48657.9,28.4,2094,3260,0,4717,0,15.0
2020-12-07,53,17.7,9.9,14.1,1.9,1.9,3.0,51980.82,46239.0,31.6,13012,7713,214,13917,3705,42.0
2020-12-08,3,17.9,5.9,12.3,0.0,0.0,0.0,52026.41,48744.16,19.1,13519,8538,257,15053,3522,55.0
2020-12-09,3,21.9,7.0,14.7,0.0,0.0,0.0,52069.07,48783.25,18.6,13538,8600,254,14832,2988,49.0
2020-12-10,61,24.9,10.2,16.0,3.8,3.8,4.0,52108.76,48819.55,20.6,13171,8634,237,14607,2553,56.0
2020-12-11,53,20.1,8.4,13.6,0.9,0.9,2.0,52145.37,48853.0,20.5,12982,8995,195,14731,2279,58.0
2020-12-12,51,19.6,7.3,13.8,0.1,0.1,1.0,52178.84,44764.27,21.1,3187,5177,0,6380,0,16.0
2020-12-13,51,23.4,11.9,17.3,0.1,0.1,1.0,52209.08,43979.36,19.1,2251,3621,0,4833,0,26.0
2020-12-14,3,23.3,12.6,18.0,0.0,0.0,0.0,52236.02,36386.75,17.3,12176,8184,249,13666,971,38.0
2020-12-15,51,25.8,13.4,19.1,0.5,0.5,4.0,52259.59,26334.0,16.6,12627,8322,266,14088,1135,46.0
2020-12-16,63,25.7,17.3,20.5,22.8,22.8,20.0,52279.71,31263.43,10.8,12534,8169,227,13561,979,53.0
2020-12-17,53,27.3,17.7,21.8,4.7,4.7,16.0,52296.3,35288.11,16.4,12712,8500,249,14190,911,47.0
2020-12-18,3,25.3,14.1,19.9,0.0,0.0,0.0,52309.31,46948.35,21.5,11979,8632,207,13934,619,57.0
2020-12-19,51,21.0,12.4,16.0,1.0,1.0,4.0,52318.65,41558.14,19.5,3103,4635,0,5958,0,24.0
2020-12-20,3,24.2,13.0,17.8,0.0,0.0,0.0,52324.39,46182.95,14.9,2041,3529,0,4583,0,17.0
2020-12-21,61,22.5,14.3,18.0,3.3,3.3,5.0,52326.64,19482.79,11.4,8915,6484,188,10986,0,69.0
2020-12-22,61,19.5,11.1,15.4,5.3,5.3,4.0,52325.42,42640.21,26.1,9059,6636,186,10915,0,36.0
2020-12-23,51,22.0,10.0,16.2,0.1,0.1,1.0,52320.77,47049.56,16.8,8512,6393,152,10362,0,87.0
2020-12-24,1,25.1,11.3,18.0,0.0,0.0,0.0,52312.72,49005.34,18.1,6332,4990,35,7565,0,41.0
2020-12-25,3,21.7,12.4,15.9,0.0,0.0,0.0,52301.31,44006.29,19.0,172,451,0,356,0,0.0
2020-12-26,51,24.2,12.0,17.4,0.2,0.2,2.0,52286.59,36474.42,14.3,1910,3759,0,4918,0,21.0
2020-12-27,3,27.7,12.8,20.8,0.0,0.0,0.0,52268.58,46949.6,18.9,1759,2932,0,3913,0,15.0
2020-12-28,55,27.6,12.5,19.2,2.9,2.9,8.0,52247.34,43459.32,24.6,2091,3086,0,4440,0,17.0
2020-12-29,53,22.8,12.3,16.4,1.8,1.8,7.0,52222.91,41325.54,20.3,4909,3966,15,5777,0,37.0
2020-12-30,3,24.9,11.1,17.4,0.0,0.0,0.0,52195.32,43547.66,19.8,5375,3985,13,6117,0,32.0
2020-12-31,51,24.2,13.7,17.8,0.1,0.1,1.0,52164.64,30554.66,17.9,5296,4955,12,5831,0,34.0
2021-01-01,51,20.7,12.6,16.8,0.2,0.2,1.0,52130.9,36882.05,18.6,1256,2434,0,2608,0,13.0
2021-01-02,51,20.9,11.1,16.4,0.1,0.1,1.0,52094.15,25198.87,17.0,2113,3514,0,4362,0,25.0
2021-01-03,53,23.3,15.9,18.8,3.9,3.9,10.0,52054.45,35500.44,13.0,1509,2415,0,3241,0,13.0
2021-01-04,63,23.5,15.1,18.3,24.4,24.4,16.0,52011.84,16550.1,9.2,7269,5337,150,9105,0,38.0
2021-01-05,53,24.7,15.3,19.4,1.8,1.8,4.0,51966.37,48431.13,19.0,8057,6167,166,9725,0,39.0
2021-01-06,63,21.2,14.0,17.0,16.0,16.0,10.0,51918.1,45259.16,17.6,8049,5878,179,9748,0,36.0
2021-01-07,3,20.7,11.1,15.9,0.0,0.0,0.0,51867.07,47000.7,21.0,8318,6099,149,10430,0,38.0
2021-01-08,3,21.0,10.3,15.4,0.0,0.0,0.0,51813.33,47855.95,18.7,8402,6501,144,10400,0,34.0
2021-01-09,1,25.7,10.2,17.9,0.0,0.0,0.0,51756.41,48493.38,10.5,2323,4005,0,4997,0,27.0
2021-01-10,2,27.2,10.9,19.8,0.0,0.0,0.0,51696.04,48437.9,9.5,1866,2063,0,4063,0,18.0
2021-01-11,3,29.3,11.4,20.8,0.0,0.0,0.0,51632.34,48379.32,10.1,4199,5553,110,3843,0,2.0
2021-01-12,55,31.0,13.9,21.5,1.7,1.7,2.0,51565.46,44507.78,26.5,6121,5468,127,7538,0,16.0
2021-01-13,3,30.2,15.8,23.3,0.0,0.0,0.0,51495.54,47766.71,15.9,10052,5004,219,12502,0,46.0
2021-01-14,2,29.9,15.4,22.7,0.0,0.0,0.0,51422.7,48186.16,25.3,9839,5073,223,12053,0,30.0
2021-01-15,2,25.6,13.5,18.6,0.0,0.0,0.0,51347.09,47710.68,26.6,10317,5360,175,12170,0,47.0
2021-01-16,0,22.1,8.9,14.9,0.0,0.0,0.0,51268.85,48044.05,26.2,2705,2715,0,5439,0,29.0
2021-01-17,0,25.2,8.6,16.8,0.0,0.0,0.0,51188.1,47969.36,17.7,1974,1898,0,4229,0,15.0
2021-01-18,3,28.1,10.0,19.1,0.0,0.0,0.0,51104.98,47493.37,20.3,10092,5056,276,12681,0,40.0
2021-01-19,3,27.4,12.5,18.0,0.0,0.0,0.0,51019.61,41858.66,28.2,10546,5565,283,13358,0,49.0
2021-01-20,0,25.0,9.4,17.1,0.0,0.0,0.0,50932.13,47412.33,19.1,10775,5557,278,13546,0,46.0
2021-01-21,3,28.0,10.1,19.4,0.0,0.0,0.0,50842.67,47163.43,14.4,10496,5460,236,13303,0,45.0
2021-01-22,3,31.2,14.0,23.0,0.0,0.0,0.0,50751.35,47121.28,20.3,10235,5446,196,12627,0,45.0
2021-01-23,3,33.5,12.3,23.3,0.0,0.0,0.0,50658.29,46980.54,18.5,2945,2568,0,5160,0,26.0
2021-01-24,3,34.7,14.8,24.9,0.0,0.0,0.0,50563.63,46289.05,19.9,1949,2590,0,3903,0,42.0
2021-01-25,2,33.8,17.8,26.1,0.0,0.0,0.0,50467.47,46709.82,17.6,8323,5489,144,9855,0,37.0
2021-01-26,53,29.6,19.3,23.8,2.1,2.1,5.0,50369.94,37641.86,27.3,1960,2800,0,4382,0,14.0
2021-01-27,53,19.7,16.2,17.7,3.4,3.4,11.0,50271.16,2857.09,18.5,10770,7068,282,13369,0,51.0
2021-01-28,63,16.8,13.1,15.2,24.3,24.3,13.0,50171.22,1671.64,20.9,10711,6942,280,12890,0,45.0
2021-01-29,63,18.4,13.1,16.2,26.8,26.8,23.0,50069.36,0.0,14.4,9839,6673,200,11929,0,50.0
2021-01-30,53,25.6,15.7,20.2,2.8,2.8,9.0,49965.07,45663.7,18.5,2963,4235,0,5929,0,34.0
2021-01-31,51,22.7,16.8,19.1,0.3,0.3,3.0,49858.52,37060.97,16.2,2227,3231,0,4579,0,19.0
2021-02-01,63,25.5,14.7,19.3,19.6,19.6,8.0,49749.85,25553.68,12.2,12304,7426,267,13727,1217,42.0
2021-02-02,51,24.0,13.5,17.9,0.2,0.2,2.0,49639.2,45886.0,19.0,15765,8633,284,16256,5961,47.0
2021-02-03,3,23.3,10.7,16.5,0.0,0.0,0.0,49526.74,45928.99,19.1,16332,8949,295,16550,6740,46.0
2021-02-04,51,25.3,13.0,19.3,1.7,1.7,8.0,49412.6,38809.43,14.6,16008,8818,269,16473,6887,76.0
2021-02-05,61,25.8,17.1,21.5,7.7,7.7,9.0,49296.93,20031.33,17.8,15710,9112,237,15836,6347,102.0
2021-02-06,61,23.9,16.5,20.0,13.7,13.7,11.0,49179.88,32831.25,27.0,2767,4138,0,5742,0,32.0
2021-02-07,51,25.1,11.6,18.7,0.5,0.5,2.0,49061.56,45639.0,22.0,2211,3647,0,4879,0,28.0
2021-02-08,53,24.3,14.0,18.4,1.4,1.4,7.0,48942.13,43286.64,17.6,15767,8629,276,15967,6561,59.0
2021-02-09,3,22.0,14.3,17.6,0.0,0.0,0.0,48821.71,19355.43,15.4,16667,9031,301,17252,6533,75.0
2021-02-10,51,23.0,13.4,17.8,0.1,0.1,1.0,48700.44,28246.33,16.9,16511,9238,315,17184,6441,74.0
2021-02-11,51,25.5,14.6,19.5,0.3,0.3,3.0,48578.44,45413.68,17.2,16855,9005,308,17343,6264,111.0
2021-02-12,63,24.7,15.3,19.9,6.8,6.8,9.0,48455.82,29640.32,20.6,15506,8650,230,15651,5317,79.0
2021-02-13,53,26.9,14.6,19.4,2.5,2.5,9.0,48332.73,43711.69,21.7,3220,4787,0,6099,0,30.0
2021-02-14,3,25.0,11.1,17.2,0.0,0.0,0.0,48209.28,45163.73,14.2,2452,3681,0,5320,0,23.0
2021-02-15,3,23.1,12.6,17.1,0.0,0.0,0.0,48085.58,45045.48,21.4,16004,8666,284,16823,6048,47.0
2021-02-16,51,23.6,12.3,17.6,0.2,0.2,2.0,47961.75,44048.7,17.9,16939,8742,341,17743,6211,97.0
2021-02-17,3,23.3,13.7,17.5,0.0,0.0,0.0,47837.91,44379.8,19.2,16515,9313,288,17924,6045,79.0
2021-02-18,51,22.8,12.7,17.7,0.1,0.1,1.0,47713.23,29403.39,18.5,16578,8948,294,17583,5881,109.0
2021-02-19,53,24.4,13.4,18.4,2.0,2.0,10.0,47587.16,32282.7,9.8,15799,9347,215,16832,5684,43.0
2021-02-20,3,27.4,13.8,20.7,0.0,0.0,0.0,47459.84,44444.07,12.6,3241,4816,0,6232,0,27.0
2021-02-21,61,26.9,14.6,20.6,2.4,2.4,3.0,47331.37,44054.19,10.9,2100,3216,0,4417,0,18.0
2021-02-22,51,27.7,15.6,20.1,0.4,0.4,3.0,47201.89,43759.62,19.1,16090,8742,318,16780,5741,84.0
2021-02-23,51,19.7,12.2,15.5,0.9,0.9,6.0,47071.48,29460.22,17.3,16307,9324,340,17544,5964,90.0
2021-02-24,53,19.3,8.7,14.4,1.1,1.1,4.0,46940.3,37585.82,16.6,16729,9315,333,17840,6105,95.0
2021-02-25,61,22.1,12.7,16.6,2.9,2.9,7.0,46808.42,28577.57,16.3,16339,9267,301,17560,5829,110.0
2021-02-26,3,24.2,8.5,16.4,0.0,0.0,0.0,46675.97,43167.5,19.3,16179,9691,244,17227,5709,87.0
2021-02-27,3,25.6,13.1,17.6,0.0,0.0,0.0,46543.05,32149.17,14.0,3369,5149,0,6554,0,24.0
2021-02-28,1,27.4,10.4,18.3,0.0,0.0,0.0,46409.77,43192.52,15.8,2148,3430,0,4932,0,24.0
2021-03-01,3,26.8,12.6,19.2,0.0,0.0,0.0,46276.24,42445.84,23.1,16232,8903,310,17113,5857,72.0
2021-03-02,3,22.3,8.5,15.3,0.0,0.0,0.0,46142.55,42789.18,19.1,15296,9596,340,17364,2279,84.0
2021-03-03,51,21.5,10.8,15.2,0.1,0.1,1.0,46008.82,37039.02,16.3,16892,9733,320,18152,5769,85.0
2021-03-04,1,23.9,9.0,16.1,0.0,0.0,0.0,45875.13,42432.45,21.1,16920,9332,304,17909,5813,76.0
2021-03-05,2,23.6,8.9,16.2,0.0,0.0,0.0,45741.6,42365.32,18.9,15957,9623,205,17175,4850,68.0
2021-03-06,2,22.0,8.0,14.6,0.0,0.0,0.0,45608.31,42240.39,15.1,3287,5006,0,6519,0,42.0
2021-03-07,3,24.8,10.6,17.7,0.0,0.0,0.0,45475.37,41050.89,16.9,2365,3802,0,4993,0,18.0
2021-03-08,3,25.2,13.3,18.7,0.0,0.0,0.0,45342.87,32701.63,19.4,2252,3175,0,4576,0,24.0
2021-03-09,2,25.6,10.7,18.1,0.0,0.0,0.0,45210.91,41887.89,17.1,16823,9430,340,17491,5870,93.0
2021-03-10,51,25.8,14.0,18.9,0.1,0.1,1.0,45078.73,41836.78,22.4,16721,9261,353,18172,5784,70.0
2021-03-11,61,24.4,15.8,19.0,12.1,12.1,12.0,44945.83,29009.36,9.3,16764,9151,280,17836,5839,99.0
2021-03-12,55,24.3,16.2,19.1,5.3,5.3,14.0,44812.3,29266.95,10.6,16565,9548,258,17365,5472,79.0
2021-03-13,51,26.8,14.8,20.5,0.7,0.7,5.0,44678.23,35842.53,21.7,3272,3524,0,6628,0,26.0
2021-03-14,63,18.1,10.4,14.1,24.5,24.5,13.0,44543.7,1766.38,19.5,1760,1703,0,4112,0,12.0
2021-03-15,0,21.2,5.0,12.5,0.0,0.0,0.0,44408.82,41457.74,15.5,16570,9384,354,17731,5693,57.0
2021-03-16,3,20.3,8.1,14.3,0.0,0.0,0.0,44273.66,26031.61,16.7,16977,9505,328,18352,5813,75.0
2021-03-17,51,18.0,12.2,15.0,0.5,0.5,4.0,44138.32,14868.49,20.3,16785,9652,382,18088,5806,58.0
2021-03-18,51,20.2,14.4,16.8,1.6,1.6,8.0,44002.89,22627.5,24.6,16701,9561,315,18249,5861,85.0
2021-03-19,53,20.8,14.5,17.0,1.0,1.0,5.0,43867.45,35531.8,23.4,16607,9711,236,16941,5569,57.0
2021-03-20,63,19.0,15.7,16.9,9.4,9.4,15.0,43732.09,561.17,26.2,3186,4406,0,5835,0,28.0
2021-03-21,61,17.4,14.5,16.0,12.6,12.6,15.0,43596.89,7988.09,20.0,1903,2741,0,4100,3,30.0
2021-03-22,61,17.7,15.0,15.8,20.1,20.1,23.0,43461.96,0.0,20.3,15025,8181,290,15489,5451,62.0
2021-03-23,63,17.1,14.1,15.6,34.7,34.7,20.0,43327.37,438.17,19.2,14108,8154,322,15402,5170,61.0
2021-03-24,51,19.8,14.7,16.7,0.7,0.7,5.0,43193.2,38117.82,29.8,16871,9638,336,18181,5814,84.0
2021-03-25,51,19.1,11.6,15.4,0.4,0.4,4.0,43059.56,36430.75,22.5,16955,9822,328,18354,5521,88.0
2021-03-26,3,19.7,6.4,13.4,0.0,0.0,0.0,42926.52,39076.58,15.3,16457,10272,212,17390,5531,93.0
2021-03-27,53,18.3,7.6,13.6,1.9,1.9,7.0,42794.18,35002.79,20.3,3224,5581,0,6530,0,19.0
2021-03-28,3,20.1,8.3,12.9,0.0,0.0,0.0,42662.63,39701.75,20.7,2286,3552,0,4928,0,31.0
2021-03-29,3,20.7,6.7,13.1,0.0,0.0,0.0,42531.95,38510.29,16.8,15448,8964,283,16476,5744,70.0
2021-03-30,3,19.5,8.3,13.6,0.0,0.0,0.0,42401.46,38429.41,12.0,16440,9534,335,17212,5680,78.0
2021-03-31,2,21.9,4.7,12.9,0.0,0.0,0.0,42270.67,39179.05,8.7,16718,9942,294,18162,5493,161.0
2021-04-01,3,21.6,9.1,14.5,0.0,0.0,0.0,42139.68,38174.68,9.5,15612,9075,252,16471,4890,98.0
2021-04-02,3,25.8,9.6,16.3,0.0,0.0,0.0,42008.55,38703.23,10.5,1268,2517,0,2850,0,12.0
2021-04-03,0,24.5,7.7,15.8,0.0,0.0,0.0,41877.38,38686.18,10.1,2445,4380,0,5352,0,22.0
2021-04-04,3,25.8,9.6,16.7,0.0,0.0,0.0,41746.25,38499.08,11.1,1744,2986,0,3891,0,23.0
2021-04-05,1,24.1,9.3,16.9,0.0,0.0,0.0,41615.23,38316.45,13.0,2153,3185,0,4369,0,17.0
